Refcode;Metal;Density (kg/m3);ASA (m2/g);NASA (m2/g);linker SMILES;Largest Cavity Diameter;Pore Limiting Diameter;Largest Free Sphere
UMEMAB;Cd;2.54393;0.0;0.0;OC(=O)c1nnn[nH]1;2.96896;2.50939;2.87254
UMEXUF;Zn;1.7592;354.687;0.0;OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O;4.82557;4.09663;4.82557
UMEXUF01;Zn;1.75406;385.491;0.0;OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O;4.90755;4.16856;4.69593
UMORIY;Cd;2.63691;0.0;0.0;OC(=O)c1nnn[nH]1;2.76515;1.53939;2.62341
UMOYOM17;Cu;0.807213;701.65;1366.82;[C]C(Oc1c(cc(cc1c1ccc(cc1)C(=O)O)c1cc(c2ccc(cc2)C(=O)O)c(c(c1)c1ccc(cc1)C(=O)O)OC([C])[C])c1ccc(cc1)C(=O)O)[C];7.19841;4.87435;5.59394
UMUSUS;Cd;2.0084;0.0;0.0;c1ccc(nc1)c1nc(c2ccccn2)c(nc1c1ccccn1)c1ccccn1;2.07482;1.29404;2.06721
UMUTOM;Eu;2.31075;0.0;3.75371;OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O;3.98553;2.56245;3.73954
UMUXAC;Cu;2.75236;99.0493;0.0;C1CN2CCN1CC2;6.23377;4.0675;6.23377
UNABUH;Cu;1.54893;0.0;33.6181;O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)O)C(=O)O;4.04554;3.34097;4.03068
UNABUH01;Cu;1.55968;0.0;31.3371;O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)O)C(=O)O;4.04386;3.34066;4.04386
UNACES;Cu;1.53744;0.0;33.7321;O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)O)C(=O)O;4.08374;3.3532;4.08374
UNACIW;Cu;1.54877;0.0;35.8624;O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)O)C(=O)O;4.06278;3.34356;4.04771
UNADIX;Zn;1.24165;1153.64;0.0;OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O;6.75931;3.87519;6.75931
UNAGOH;Zn;0.981792;1672.73;0.0;OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O;6.96079;6.02919;6.95596
UNAGUN;Zn;0.980411;1726.22;0.0;OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O;6.99295;6.04603;6.99295
UNAHEY;Co;1.6121;0.0;123.396;OC(=O)c1cc(Cl)cnc1;4.43291;2.69291;4.41278
UNIGEE;Zn;0.605549;3588.65;0.0;OC(=O)c1ccc(cc1)C(=O)O;14.92931;7.83688;14.92931
UNINEM;Cr;0.756499;1646.57;517.677;n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1;15.45676;9.62684;15.45676
UNINIQ;Cr;0.756292;1644.83;519.231;n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1;15.4172;9.69899;15.3743
UNINOW;Cr;0.746044;1670.79;529.602;n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1;15.45947;9.79118;15.45947
UNINUC;Cr;0.746115;1666.9;531.69;n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1;15.4591;9.6595;15.44468
UNINUC01;Cr;0.756353;1648.4;523.752;n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1;15.36158;9.58292;15.301
UNIPAK;Cr;0.774692;1612.54;451.573;n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1;15.54643;9.5716;15.54643
UNIPOY;Cr;0.756584;1643.6;513.744;n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1;15.48194;9.6226;15.28867
UNIPUE;Cr;0.774529;1608.08;451.756;n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1;15.56021;9.52441;15.56021
UNIROZ;Li;1.74142;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;2.08572;0.90172;2.07565
UNIRUF01;Li;1.80553;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.66211;1.02899;1.59806
UNIRUF02;0;1.83313;0.0;0.0;O[C@@H]([C@@H](C(=O)O)O)C(=O)O;1.47205;1.08757;1.47205
UNIRUF03;0;1.82115;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.48944;1.08248;1.48844
UNIRUF04;Li;1.81059;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.4517;1.09292;1.45169
UNIRUF05;0;1.82738;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.45044;1.02995;1.42407
UNIRUF06;0;1.8566;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.3721;1.0168;1.3688
UNIRUF07;0;1.92382;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.27086;0.99314;1.248
UNIRUF08;Li;1.92963;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.2755;1.02122;1.26152
UNIRUF10;0;1.9983;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.24153;0.85426;1.24153
UNIRUF11;0;2.04151;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.22024;0.73549;1.22024
UNIRUF12;0;2.08297;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.22767;0.63581;1.11698
UNIRUF13;0;2.0965;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.23418;0.61601;1.11823
UNIRUF14;0;2.12484;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.19791;0.5564;1.02115
UNIRUF15;0;1.76527;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;2.28233;1.47887;2.27834
UNISEQ01;0;1.85334;0.0;0.0;O[C@H]([C@@H](C(=O)O)O)C(=O)O;1.271;0.71679;1.1364
UNISEQ02;Li;1.81259;0.0;0.0;O[C@H]([C@@H](C(=O)O)O)C(=O)O;1.4035;0.95394;1.38315
UNISIU01;0;1.89678;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.26853;0.70951;1.22666
UNISUH;Zn;2.31146;0.0;0.0;OC(=O)c1ccc(cc1)c1ccc(cc1)P(=O)(O)O;1.87611;0.9239;1.86101
UNITES;Cd;2.40584;0.0;0.0;OC(=O)c1ccc(cc1)c1ccc(cc1)P(=O)(O)O;2.12826;1.25919;2.12826
UNUNEY;U;0.248025;4687.42;0.0;OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;34.00673;17.63762;34.00673
UPEMUZ;Mn;1.75712;0.0;0.0;OC(=O)c1cc(ccc1c1cccnc1)C(=O)O;2.75905;0.87862;2.49854
UPIBOM;Tb;1.64489;692.832;0.0;OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O;5.89684;5.56281;5.89684
UPIXUN;0;2.81575;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;3.90876;0.69958;1.23998
UPIXUN02;0;2.96302;0.0;0.0;O[C@H]([C@H](C(=O)O)O)C(=O)O;1.79837;0.82645;1.79502
UPIXUN03;0;2.96621;0.0;0.0;O[C@@H]([C@@H](C(=O)O)O)C(=O)O;1.80301;0.83234;1.7869
UPIZOJ;Cs;2.37171;0.0;0.0;OC(=O)c1cc(cc(c1)N(=O)=O)C(=O)O;1.88197;1.11902;1.72858
UPOZAB;Zn;0.564746;3154.29;0.0;[nH]1nc2c(n1)cc1c(c2)Oc2c(O1)cc1c(c2)[nH]nn1;18.72761;9.18223;18.72761
UQEFAZ;Ca;1.56068;156.594;0.0;OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O;4.53043;4.08038;4.52326
UQEFED;Ca;1.57042;0.0;156.025;OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O;4.88753;3.53737;4.88753
UQERIT;In;1.1967;547.539;19.1209;OC(=O)c1cc(OCCCCOc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O;4.88677;3.80399;4.88677
UQIVIB;Hf;1.04942;1913.86;0.0;O=C1c2cc(ccc2c2c1cc(cc2)C(=O)O)C(=O)O;9.59235;4.80191;9.59235
UQIWIC;Cd;1.34973;0.0;294.397;OC(=O)c1ccc(cc1)n1cncc1;5.1345;1.90999;5.1345
UQOGAK;Mn;1.21891;0.0;402.921;OC(=O)c1cc(OCc2ccncc2)cc(c1)C(=O)O;5.05618;1.76814;5.02652
UQOLUJ;;0.385543;4788.05;0.0;OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)/C/1=C/2\C=CC(=N2)/C(=c\2/cc/c(=C(\C3=N/C(=C(\c4[nH]c1cc4)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)/C=C3)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)/[nH]2)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;16.72463;8.71019;16.72463
UQOLUJ01;;0.357666;4864.88;0.0;OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)/C/1=C/2\C=CC(=N2)/C(=c/2\cc/c(=C(\C3=N/C(=C(\c4[nH]c1cc4)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)/C=C3)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)/[nH]2)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;18.42935;9.26413;18.42935
UQOSOJ;Zn;1.61957;0.0;0.0;n1ccc(cc1)c1[nH]nc(n1)c1ccncc1;2.73977;1.67447;2.72484
UQUHAQ;Ni;1.93505;0.0;0.0;n1ccncc1;1.75651;0.95269;1.57017
UQUMID;Rb;2.0048;0.0;0.0;O=C1CC(=O)NC(=O)N1;1.80897;0.76375;1.77172
UQUTUX;Dy;1.73974;0.0;23.26;OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;4.61016;1.56429;4.59342
UREVOE;Sm;1.85307;0.0;34.7274;OC(=O)c1cncc(c1)C(=O)O;4.40282;2.58499;4.33838
URURUW;Nd;2.36098;0.0;5.77603;OC(=O)c1nccnc1C(=O)O;3.94457;1.16695;3.93171
URUWIP;Cu;1.25649;661.961;0.0;CC1(C)c2nc3cc4[nH]nnc4cc3nc2C(c2c1nc1cc3[nH]nnc3cc1n2)(C)C;8.03408;6.89336;8.03408
URUYOX;Cu;;;;n1ncn(c1)n1cnnc1;8.3973;3.52737;8.3973
URUYUD;Cu;;;;n1ncn(c1)n1cnnc1;8.42509;3.57402;8.42508
URUZAK;Cu;;;;n1ncn(c1)n1cnnc1;8.2955;3.45305;8.2955
URUZIS;Cu;;;;n1ncn(c1)n1cnnc1;8.43453;3.5809;8.43453
USAGIG;Nd;2.39013;0.0;0.0;OC(=O)c1cncc(c1)C(=O)O;2.05422;1.19787;2.05422
USAYOE;Co;1.37652;0.0;256.749;OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O;5.44436;2.64294;5.16719
USEBEA;Cd;2.20021;0.0;0.0;Nc1ccc(cc1)N;1.75161;1.11262;1.5675
USICAB;Zn;1.48298;0.0;0.0;OC(=O)c1ccc(cc1)n1c(C)nnc1c1cccnc1;3.14138;1.24781;2.99836
USICEF;Co;1.48336;0.0;0.0;OC(=O)c1ccc(cc1)n1c(C)nnc1c1cccnc1;2.95794;1.33019;2.69514
USOSUS;Cd;1.04628;1335.23;0.0;OC(=O)c1ncccn1;17.22643;5.32058;17.22643
USUQOQ;Nd;2.05196;0.0;56.1773;OC(=O)c1ccc(o1)C(=O)O;4.20758;1.20912;4.18585
UTADOK;Bi;1.83894;498.757;0.0;OC(=O)C(=O)O;4.34486;3.76228;4.34486
UTEFOP;Cu;1.74163;0.0;19.6708;OC(=O)c1cc(cc(c1)N(=O)=O)C(=O)O;4.15269;1.66351;4.14549
UTELIQ;Mg;1.1475;0.0;169.745;OC(=O)c1ccc(cc1)NNc1ccc(cc1)C(=O)O;5.33242;2.27773;4.33545
UTEMAJ;Mg;0.95787;768.736;103.337;OC(=O)c1ccc(cc1)NNc1ccc(cc1)C(=O)O;6.92907;4.11011;6.4866
UTEWUM;Cu;0.81409;1578.24;477.831;n1[nH]cc(c1)c1cc(cc(c1)c1c[nH]nc1)c1c[nH]nc1;14.993;9.89757;14.993
UTEXAT;Zn;1.08651;1017.09;13.865;n1[nH]cc(c1)c1cc(cc(c1)c1c[nH]nc1)c1c[nH]nc1;6.27147;4.00771;6.27147
UTEXIB;Co;1.10507;999.3;1.95441;n1[nH]cc(c1)c1cc(cc(c1)c1c[nH]nc1)c1c[nH]nc1;6.29701;3.96685;6.29693
UTEXOH;Ba;2.5777;0.0;0.0;OC(=O)c1cccc(n1)C(=O)O;1.73922;1.07186;1.73922
UTEXUN;Sr;2.30211;0.0;0.0;OC(=O)c1cccc(n1)C(=O)O;1.61156;1.02836;1.59104
UTIYED;Eu;1.651;0.0;0.0;OC(=O)c1cc(cc(c1)c1cc(nc(c1)c1ccncc1)c1ccncc1)C(=O)O;2.79035;1.2732;2.78965
UTONAT;Pr;2.69293;0.0;0.0;OC(=O)c1cc(ccc1C(=O)O)C(=O)O;1.72815;1.09049;1.62618
UTONEX;Pr;2.87602;0.0;0.0;OC(=O)c1cc(ccc1C(=O)O)C(=O)O;1.89816;0.94357;1.6801
UTULUR;In;1.71942;411.291;47.5346;OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O;7.654;6.26367;7.654
UTUNED;Cd;1.89039;0.0;0.0;OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O;2.61922;1.55706;2.61483
UVAHIK;;0.491873;3973.64;0.0;OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)O;16.96735;8.58893;16.96735
UVARIT;Zn;1.2266;0.0;159.924;OC(=O)c1ccc(cc1)/C=C/c1ccncc1;4.75906;3.21121;4.69343
UVAROZ;Zn;1.22984;0.0;159.17;OC(=O)c1ccc(cc1)/C=C/c1ccncc1;4.78975;3.34975;4.78975
UVARUF;Zn;1.24889;0.0;140.563;OC(=O)c1ccc(cc1)/C=C/c1ccncc1;4.73014;3.38131;4.65261
UVASAM;Zn;1.22491;0.0;167.69;OC(=O)c1ccc(cc1)/C=C/c1ccncc1;4.74982;3.18885;4.36862
UVASAM01;Zn;1.22201;0.0;165.437;OC(=O)c1ccc(cc1)/C=C/c1ccncc1;4.77903;3.25056;4.60053
UVEPOB;Co;1.71599;0.0;0.0;OC(=O)c1cc(cc(c1)n1cncc1)n1cncc1;2.50377;1.55021;2.50377
UVETUL;Mn;1.63963;0.0;0.0;OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O;2.16923;1.10122;2.16593
UVEVEX;Mn;0.992666;0.0;1298.17;OC(=O)c1cc(cc(c1)n1cnnc1)C(=O)O;5.12124;3.71458;5.12124
UVEVUN;Cu;0.882012;1658.28;421.327;OC(=O)c1cc(C#Cc2cncc(c2)C#Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O;9.61096;6.21063;9.61096
UVINAP;Co;1.23597;179.269;0.0;n1cc([nH]c1)c1ccc(cc1)c1[nH]cnc1;4.33279;3.86236;4.3065
UVIROH;Cu;2.06707;0.0;0.0;OC(=O)c1cc(Br)cnc1;2.67916;1.15213;2.4754
UVOTOQ;Tb;1.23705;959.602;0.0;OC(=O)c1cc(cc(c1)c1ccc(c(c1)O)C(=O)O)C(=O)O;8.22788;4.59277;7.22093
UVUDUM;Zn;1.41975;505.749;0.0;CCOc1cc(cc(c1)C(=O)O)C(=O)O;7.11276;4.85969;7.11276
UVUFUN;Zn;1.04169;0.0;957.026;OC(=O)c1ccc(cc1)CN1CCN(CCN(CC1)Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)O;5.42781;3.51064;5.40917
UWAFUU;Zn;0.568939;3339.93;0.0;OC(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)O;10.65657;8.88209;10.30772
UWAGAB01;Zn;0.57877;3104.25;0.0;OC(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)O;10.80975;9.01667;10.78936
UWAGAB03;Zn;0.576845;3275.68;0.0;OC(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)O;11.63304;8.54355;11.63304
UWAGAB04;Zn;0.579843;3097.49;0.0;OC(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)O;11.07115;8.99047;10.83226
UWALEL;Cu;1.04463;1510.85;0.0;OC(=O)c1cc(cc(c1)C(=O)O)c1cccc(n1)c1cc(cc(c1)C(=O)O)C(=O)O;8.604;8.07854;8.604
UWELIS;Zn;0.952092;1747.5;0.0;O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)O)C(=O)O;5.96461;4.5377;5.92968
UWOWAF;Mn;1.53207;0.0;0.0;OC(=O)c1ccc(s1)c1ccc(s1)C(=O)O;2.75969;1.39227;2.75552
UWUKII;Co;1.0634;1115.47;0.0;O=C(c1c[nH]nc1)Nc1cc(cc(c1)C(=O)O)C(=O)O;8.52574;7.65113;8.52574
UXABOL;Er;1.99251;155.115;0.0;OC(=O)/C=C/C=C/C(=O)O;5.35259;5.04222;5.35259
UXABUR;Y;1.62599;185.39;0.0;OC(=O)/C=C/C=C/C(=O)O;5.25062;5.0217;5.25062
UXAXEY;Er;1.51857;0.0;249.432;OC(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)O;5.23206;3.33413;5.23206
UXEDAD;Er;2.69741;0.0;0.0;OC=O;2.9173;1.99235;2.9173
UXEDEH;Er;2.52289;0.0;0.0;OC=O;3.42021;2.58637;3.41796
UXEDIL;Er;2.23909;0.0;15.4322;OC=O;3.95141;2.75707;3.95141
UXEDIL01;Er;2.23926;0.0;23.5172;OC=O;3.94683;2.76076;3.9356
UXEDIL02;Er;2.25078;0.0;19.4431;OC=O;3.94473;2.69886;3.94473
UXEDIL03;Er;2.24226;0.0;22.7514;OC=O;3.95634;2.74237;3.95634
UXEDOR;Er;2.1291;0.0;46.8784;OC=O;4.29731;2.68858;4.1997
UXEDUX;Er;2.04861;0.0;97.7039;OC=O;4.50403;2.92726;4.50403
UXEFAF;Er;2.12828;0.0;45.3733;OC=O;4.10652;2.89211;4.08467
UXEFEJ;Er;2.11847;0.0;61.1861;OC=O;4.11162;3.20392;4.00702
UXIQOJ;Ni;1.13503;1249.03;0.0;OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O;7.1779;7.04787;7.1779
UXISUR;Cu;1.00075;1261.89;158.244;OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O;11.14915;5.25531;11.14915
UXOWIO;Cu;1.33185;0.0;220.855;n1ccncc1;5.03439;3.62696;5.03439
UXOWOU;Cu;1.38476;0.0;50.9607;n1ccncc1;4.22476;2.65684;4.22083
UXOXAH;Cu;1.34718;0.0;202.602;n1ccncc1;4.99912;3.61545;4.99912
UXUYUI;Li;1.01089;0.0;27.885;Oc1ccncc1;4.14287;3.20436;3.68437
UYAPOA;;1.21937;1321.0;0.0;OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;11.10157;4.23257;9.7792
UYOGOF;Cd;2.03846;0.0;0.0;OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O;3.05227;2.0711;3.04993
UYOYUD;Fe;1.4239;0.0;81.8233;OC=O;4.26929;2.43423;4.26929
UZAROE;Co;0.922216;1518.8;0.0;O=N(=O)c1ncc[nH]1;19.54541;7.16489;19.5454
UZEWOM;Zn;0.942705;0.0;1302.07;[C]c1ncc[nH]1;11.41836;3.41914;11.41836
UZEWUS;Zn;0.958864;0.0;1269.11;[C]c1ncc[nH]1;11.33462;3.38074;11.33462
UZIJUJ;Ce;1.12554;1132.06;0.0;O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)O)C(=O)Nc1ccc(cc1)C(=O)O)Nc1ccc(cc1)C(=O)O;6.62898;5.85376;6.62898
UZUSEO;U;2.27742;0.0;158.572;OP(=O)(c1ccc(cc1)P(=O)(O)O)O;5.62023;2.01932;5.05334
VABREY;;1.38429;0.0;43.796;OC(=O)c1ccc(cc1)CN1C=C[C@H](C=C1)[C@@H]1C=CN(C=C1)Cc1ccc(cc1)C(=O)O;3.90576;3.51492;3.90576
VACFOV;In;0.930569;2141.78;0.0;OC(=O)c1ccc(cc1)C(=O)O;7.84546;7.51001;7.84546
VACFOV01;In;0.970836;1825.04;0.0;OC(=O)c1ccc(cc1)C(=O)O;6.9686;6.75464;6.9686
VACFUB;Zn;1.18054;829.917;0.0;OC(=O)c1ccncc1;8.48093;8.31325;8.48093
VACFUB01;Zn;1.18192;794.441;0.0;OC(=O)c1ccncc1;8.54681;8.3547;8.54681
VACKUI;Co;0.705297;2429.98;0.0;OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;9.56221;8.33336;9.56221
VACLAP;Cd;0.754034;2486.77;0.0;OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;10.7636;6.46187;10.7636
VAFCAH;La;2.21588;0.0;0.0;Nc1cc(cc(c1)C(=O)O)C(=O)O;2.51173;1.76713;2.46656
VAFCAH01;La;2.23149;0.0;0.0;Nc1cc(cc(c1)C(=O)O)C(=O)O;2.49721;1.58296;2.47221
VAGKOF;Ca;1.49026;0.0;38.4545;OC(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)O;5.16878;2.62546;5.01826
VAGMAT;Zn;0.385054;5260.92;0.0;OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;13.46724;11.98029;13.46724
VAGMEX;Zn;0.371843;5324.8;0.0;OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;14.0156;12.29776;14.0156
VAGTAA;Mg;1.45077;0.0;0.0;OC(=O)c1cc(O)c(cc1O)C(=O)O;2.74044;1.13785;2.64238
VAGTAA02;Mg;1.43738;0.0;0.0;OC(=O)c1cc(O)c(cc1O)C(=O)O;2.69024;1.14577;2.65423
VAGVAC;Fe;1.41566;0.0;13.8402;OC(=O)c1ccc(cc1)C(=O)O;3.82053;3.35075;3.81418
VAHTOQ;Sr;1.29222;0.0;33.8025;OC(=O)c1ccc(cc1)c1c2ccccc2c(c2c1cccc2)c1c2ccccc2c(c2c1cccc2)c1ccc(cc1)C(=O)O;4.19691;1.65343;4.18793
VAHTUW;Tb;1.1412;831.642;0.0;OC(=O)c1ccc(cc1)c1c2ccccc2c(c2c1cccc2)c1c2ccccc2c(c2c1cccc2)c1ccc(cc1)C(=O)O;9.04133;5.81712;9.04133
VAHVOR;Dy;1.2322;964.944;0.0;OC(=O)c1ccc(cc1)NNc1cc(cc(c1)C(=O)O)C(=O)O;5.634;4.0891;5.634
VAHWIM;Zn;1.99762;0.0;0.0;n1nnc([nH]1)c1ccc(cc1)c1n[nH]nn1;1.84735;0.93476;1.79898
VAHWOS;Zn;1.9967;0.0;0.0;n1nnc([nH]1)c1ccc(cc1)c1n[nH]nn1;1.83171;0.94823;1.81727
VAHWOS01;Zn;2.00497;0.0;0.0;n1nnc([nH]1)c1ccc(cc1)c1n[nH]nn1;1.82726;0.94062;1.79626
VAHWOS02;Zn;2.01641;0.0;0.0;n1nnc([nH]1)c1ccc(cc1)c1n[nH]nn1;1.81343;0.92271;1.77907
VAJNAW;Zn;1.71109;0.0;0.0;OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O;2.7254;1.18119;2.71694
VAKREG;Co;0.966332;1747.26;0.0;OC(=O)c1ccc(cc1)C(=O)O;7.50217;4.98613;7.49171
VALGAS;Zn;1.43867;0.0;0.0;OC(=O)c1cccc(c1)c1ccncc1;3.64918;1.69713;3.64102
VALGAT;Cd;2.14159;0.0;0.0;OC(=O)CCn1c(=O)[nH]c(=O)n(c1=O)CCC(=O)O;2.0448;1.05715;2.03324
VALVAI;Yb;1.93207;0.0;0.0;OC(=O)c1ccc(cc1)C(=O)O;3.20498;1.76251;3.20498
VAMQEI;0;1.18149;1229.89;0.0;OC(=O)c1cc(O)c(cc1O)C(=O)O;11.44444;10.80824;11.44279
VAMQIM;0;1.17975;1222.41;0.0;OC(=O)c1cc(O)c(cc1O)C(=O)O;11.48254;10.83475;11.48089
VAMQOS;Co;1.17541;1233.96;0.0;OC(=O)c1cc(O)c(cc1O)C(=O)O;11.49061;10.84702;11.48897
VAMQUY;Co;1.18356;1244.33;0.0;OC(=O)c1cc(O)c(cc1O)C(=O)O;11.41999;10.82382;11.41821
VAMRAF;Co;1.18867;1238.5;0.0;OC(=O)c1cc(O)c(cc1O)C(=O)O;11.31291;10.76599;11.31101
VAMWAI;Zn;2.33679;0.0;0.0;NCCCCCCN;2.26279;1.19593;2.26279
VAMWEM;Zn;2.62791;0.0;0.0;NCCCCN;2.55905;1.25328;2.5233
VANHEA;Zn;0.972494;1400.7;0.0;OC(=O)c1ccc(cc1)n1c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;7.47076;3.93666;7.47076
VANNIK;U;0.51385;3705.14;0.0;OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O;12.11733;9.38571;12.11733
VAQLAC;Cd;1.77104;0.0;0.933814;OC(=O)CN(Cc1ccncc1)CC(=O)O;3.82199;2.78538;3.80566
VAQLEG;Cd;1.54393;0.0;303.249;OC(=O)CN(Cc1ccncc1)CC(=O)O;6.18628;2.59859;6.18628
VAQRUC;Cu;2.10822;0.0;0.0;OC(=O)c1nccnc1C(=O)O;2.842;1.04191;2.80225
VAQSUD;Pr;2.17097;0.0;0.0;OC(=O)c1cccc(n1)C(=O)O;3.56859;1.1211;3.56859
VAQTAK;Eu;2.28655;0.0;0.0;OC(=O)c1cccc(n1)C(=O)O;3.51209;1.11011;3.5037
VASFAZ;Ce;1.70483;467.316;0.0;OC(=O)c1ncc(nc1)C(=O)O;5.48519;4.21281;5.47581
VASFED;Pr;1.71276;403.166;0.0;OC(=O)c1ncc(nc1)C(=O)O;5.51749;4.24651;5.50957
