refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere
FUVDEH13,OC(=O)c1ccc(cc1)n1cnc2c1cc1ccccc1c2,Zn,7.88297,7.62719,7.88296
FUVGAG,OC(=O)c1ccc(cc1)n1cnc2c1cc1ccccc1c2,Zn,6.54806,5.98796,6.54806
FUVGAG01,OC(=O)c1ccc(cc1)n1cnc2c1cc1ccccc1c2,Zn,6.51649,5.95918,6.51649
FUVGAG02,OC(=O)c1ccc(cc1)n1cnc2c1cc1ccccc1c2,Zn,6.44753,5.88333,6.44753
FUVYOL,OC(=O)c1cncnc1,Co,4.87634,1.5598,4.87391
FUWFIO,n1ccc(cc1)c1nnn[nH]1,Cd,7.45171,4.81461,7.05573
FUWFUA,n1ccc(cc1)c1nnn[nH]1,Cd,7.25313,6.17411,6.94893
FUYCOT,OC(=O)c1ccc(cc1)C(=O)O,Zn,13.28546,7.41782,13.12394
FUYCUZ,OC(=O)c1ccc(cc1)C(=O)O,Zn,13.67231,7.72755,13.67231
GACBIY,OC(=O)c1cc(C(=O)O)c(cc1c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,7.04213,3.93007,6.83935
GACTOW,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,6.83062,4.44186,6.72017
GACVIS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Ni,7.02111,4.80739,7.02111
GADNUX,OC(=O)c1cc(cc(c1)c1[nH]nc(n1)c1cc(cc(c1)C(=O)O)C(=O)O)C(=O)O,Cu,15.43787,5.0795,15.43787
GADROU,S=C(Nc1ccc(cc1)C(=O)O)Nc1ccc(cc1)C(=O)O,Zn,2.05354,1.30356,1.84108
GAFBEX,OC(=O)c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)O,Nd,2.31205,0.92352,2.25751
GAFROX,OC(=O)c1cc(cc(c1)C(=O)O)c1cccc(c1N)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,8.04424,5.82664,8.04424
GAFRUD,OC(=O)c1cc(cc(c1)C(=O)O)c1cccc(c1N)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,7.78675,5.70786,7.78675
GAFXOB,OC(=O)CCC(=O)O,La,3.02388,1.64061,3.01308
GAGDAW,OC(=O)c1cc(OCc2ccncc2)cc(c1)C(=O)O,Zn,2.39236,1.3772,2.39236
GAGSUF,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Th,11.05647,10.1829,11.05647
GAGTOA,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Th,4.25739,0.78128,4.13561
GAGWOB,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Co,1.64556,0.88494,1.56513
GAGWUH,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Ni,2.4368,1.87706,2.4368
GAGWUH02,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Ni,2.43847,1.89453,2.4376
GAGXAO,OC(=O)c1ccnc(c1)c1nccc(c1)C(=O)O,Mn,5.27394,1.28676,5.24973
GAHWIX,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)O)C(=O)Nc1ccc(cc1)C(=O)O)Nc1ccc(cc1)C(=O)O,Zn,10.30301,6.20723,10.30301
GAJVAQ,OC(=O)c1ccc(nc1)SSc1ccc(cn1)C(=O)O,Er,4.42043,2.30303,4.41175
GAJVEU,OC(=O)c1ccc(cc1)C(=O)O,Zn,6.9598,4.80479,6.75031
GAJVIY,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,6.7347,4.97942,6.54536
GAKXUN,OC(=O)c1ccc(cc1)n1cncc1,Cd,1.70549,0.98222,1.5614
GALCAZ,OC(=O)c1ccc(nc1)c1ccncc1,Zn,7.49366,6.97186,7.47755
GALCED,OC(=O)c1ccc(nc1)c1ccncc1,Cd,7.33252,5.36501,7.33191
GALHOS,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,In,9.92576,4.7234,9.92576
GALHUY,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,In,9.77543,4.70156,9.77471
GALJAG,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,In,7.13587,6.98688,7.13338
GAMFEG01,OC(=O)c1cccc(c1)c1nnn[nH]1,Zn,2.84958,1.47485,2.84925
GANBAZ,N#CNC#N,Mn,6.276,5.03225,6.27396
GANBED05,N#CNC#N,Ni,5.57568,3.69753,5.57568
GANBED06,N#CNC#N,Ni,6.23828,5.06487,6.06171
GANGEJ01,[C]C(=C(C(=O)O)[C])[C],Eu,2.69031,1.04843,2.6888
GANGEJ02,[C]/C(=C(/C(=O)O)\[C])/C(=O)O,Eu,2.69084,1.01556,2.1391
GANMIU,OC(=O)COc1ccc(cc1C(=O)O)c1ccc(cc1)C(=O)O,Cd,2.59838,1.19853,2.57616
GAPQIY,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Yb,4.07267,1.96181,4.0704
GAQKOB,OC(=O)c1cc(CN2C=C[C@H](C=C2)c2ccncc2)cc(c1)C(=O)O,Zn,4.04494,2.86521,4.04494
GARLOD,OC(=O)c1cc(cc(c1)C(=O)O)N(Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)O,Sm,5.06287,3.71058,5.06287
GARLUJ,OC(=O)c1cc(cc(c1)C(=O)O)N(Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)O,Eu,5.0627,3.67773,5.0627
GARQAU,OC(=O)c1ccc(cc1)c1c(C)n[nH]c1C,Zn,7.22231,4.73121,7.22231
GARQEY,OC(=O)c1ccc(cc1)c1c(C)n[nH]c1C,Zn,6.65568,4.40103,6.65568
GASROK,CC[C@@H]([C@@H](C(=O)O)NCc1ccncc1)C,Zn,8.78768,8.65343,8.78768
GASSUR,OC(=O)c1ccc(c(c1)n1cncc1)C(=O)O,Zn,7.13166,6.36797,7.13166
GASTEC,OC(=O)c1ccc(c(c1)n1cncc1)C(=O)O,Cd,2.82824,1.08136,2.82267
GASTIG,OC(=O)c1cc(cc(c1)c1cccnc1)C(=O)O,Mn,4.4286,3.72872,4.42755
GATBUZ,OC(=O)c1ccc(cc1)C(=O)O,Zn,7.15984,5.12381,7.15984
GATHAL,OC(=O)c1ccc(cc1)C(=O)O,Sc,3.98211,3.00881,3.84415
GAVDUD,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,1.9245,1.45206,1.91078
GAWJEV,OC(=O)c1ccc(cc1c1cc(ccc1C(=O)O)C(=O)O)C(=O)O,Zn,4.62416,2.71713,4.59906
GAWMOJ,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Zn,9.8596,7.16429,9.8596
GAWWAD,OC=O,Co,3.15077,0.6436,3.14908
GAWZOW,OC(=O)c1ccc(cc1)c1ccncc1,Ni,9.19435,5.77026,7.78529
GAXKUN,OC(=O)c1ccc(cc1)c1ccncc1,Cd,7.04027,5.8846,7.04027
GAXROO,n1ccc(cc1)c1[nH]nc(n1)c1ccncc1,Cu,2.04717,1.01703,1.87534
GAYXEM,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zr,13.91266,10.8788,13.91265
GAYXIQ,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zr,15.01939,10.83826,14.95603
GAYXUC,OC(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Yb,4.94368,3.91101,4.94368
GAZBUH,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.30935,7.85842,14.28679
GAZCUI,OC(=O)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)O)C(=O)O,Zr,12.45787,9.38135,12.13074
GAZZIS,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,11.36898,8.52275,11.33359
GAZZIS01,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,11.38728,8.59052,11.38121
GAZZIS02,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,11.46871,8.66493,11.46502
GAZZIS03,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,11.51035,8.73955,11.51035
GAZZIS04,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,11.59809,8.85887,11.59809
GAZZIS05,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,11.67657,8.89652,11.67466
GEBYIY,OC(=O)c1ccc(cc1)Oc1cncc(c1)C(=O)O,Co,1.98994,1.18708,1.98168
GEBYOE,OC(=O)c1ccc(cc1)Oc1cncc(c1)C(=O)O,Mn,2.8937,1.49833,2.87669
GEDGUU,OC(=O)c1ccc(cc1)C#Cc1c(F)c(F)c(c(c1F)F)C#Cc1ccc(cc1)C(=O)O,Zr,19.26647,13.17155,19.26647
GEDKUX,OC(=O)c1ccc(cc1)n1cnnc1C,Cd,2.055,1.22001,1.99854
GEDLIM,OC(=O)c1ccc(cc1)n1cnnc1C,Zn,7.20665,3.29997,7.16315
GEDLOS,OC(=O)c1ccc(cc1)n1cnnc1C,Zn,1.98843,1.17725,1.79327
GEDPIR,OC(=O)c1ccc(cc1)C#Cc1c2ccccc2c(c2c1cccc2)C#Cc1ccc(cc1)C(=O)O,Hf,17.81799,9.1742,17.81799
GEDRUE,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,Nd,4.89304,3.85011,4.89304
GEDSUF,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,Nd,6.03936,4.02319,5.92258
GEDXIZ,OC(=O)c1ccc(cc1)C#Cc1c(F)c(F)c(c(c1F)F)C#Cc1ccc(cc1)C(=O)O,Zr,19.26786,13.04029,19.26786
GEDXOF,OC(=O)c1ccc(cc1)C#Cc1c(F)c(F)c(c(c1F)F)C#Cc1ccc(cc1)C(=O)O,Zr,19.19776,13.01926,19.17916
GEDXUL,OC(=O)c1ccc(cc1)C#Cc1c2ccccc2c(c2c1cccc2)C#Cc1ccc(cc1)C(=O)O,Zr,17.57922,8.82957,17.57922
GEDYAS,OC(=O)c1ccc(cc1)C#C[C@@H]1[C@@H]2NSN[C@@H]2[C@H]([C@H]2[C@@H]1NSN2)C#Cc1ccc(cc1)C(=O)O,Zr,17.81874,10.44633,17.81814
GEFTET,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(c(c1)c1ccc(cc1)C(=O)O)N,Zn,6.40444,5.68961,6.14392
GEFZAU,c1ccc(cc1)P(c1ccccc1)c1cc(cc(c1)c1ccncc1)P(c1ccccc1)c1ccccc1,Cu,6.43107,5.83062,6.38562
GEGDED,OC(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)O)C(=O)O)(COc2cc(cc(c2)C(=O)O)C(=O)O)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,8.53027,5.38417,8.42207
GEGGEG,OC(=O)c1cc(ccc1C(=O)O)c1ccc(c(c1)C(=O)O)C(=O)O,Co,4.26724,2.12013,4.26724
GEGGEG01,OC(=O)c1cc(ccc1C(=O)O)c1ccc(c(c1)C(=O)O)C(=O)O,Co,4.2577,1.98589,4.2577
GEGGIK,OC(=O)c1cc(ccc1C(=O)O)c1ccc(c(c1)C(=O)O)C(=O)O,Co,4.25299,2.08709,4.20087
GEGGIK01,OC(=O)c1cc(ccc1C(=O)O)c1ccc(c(c1)C(=O)O)C(=O)O,Co,4.23038,2.00892,4.19136
GEGGUW,OC(=O)c1cc(ccc1C(=O)O)c1ccc(c(c1)C(=O)O)C(=O)O,Ni,4.22995,2.00481,4.22995
GEHQAL,N#CCCCCCCCCC#N,Ag,5.0541,1.8925,5.0541
GEHXUP,O=C(c1cccc(c1)c1cccnc1)Nc1cc(cc(c1)C(=O)O)C(=O)O,Mn,2.3615,1.21112,2.26887
GEJJEL01,OC(=O)CCC(=O)O,Nd,4.82747,3.83497,4.7424
GEJJEL02,OC(=O)CCC(=O)O,Nd,1.89723,1.31016,1.89723
GELVEZ,OC(=O)c1cc(O)c(c(c1)O)O,Mn,3.84426,2.61598,3.84187
GELVEZ01,OC(=O)c1cc(O)c(c(c1)O)O,Mn,3.81031,2.63569,3.81031
GELVEZ02,OC(=O)c1cc(O)c(c(c1)O)O,Mn,3.82815,2.55626,3.81023
GELVID01,OC(=O)c1cc(O)c(c(c1)O)O,Ni,3.57253,2.40591,3.57253
GENCEK,OC(=O)c1cc(cc(c1)c1ccc2c(c1)cccn2)C(=O)O,Cu,9.06658,3.99356,9.06658
GENGIR,OC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Dy,7.10694,4.45912,7.09416
GENMEU,OC(=O)c1cc(C(=O)O)c(cc1O)O,Co,11.02706,9.90394,11.02706
GENMIY,OC(=O)c1cc(O)c(cc1O)C(=O)O,Co,11.27202,10.75466,11.27038
GEPBEK,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Co,4.72212,1.58792,4.61572
GEQQEB,OC(=O)c1ccc(c(c1)N)C(=O)O,Eu,3.04823,1.24324,3.00562
GEQQUR,OC(=O)c1ccc(c(c1)N)C(=O)O,Tb,3.03603,1.23209,3.02852
GERBEN,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zr,11.20157,7.44779,11.20157
GERBIR,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(c(c1O)c1c(O)c(cc(c1O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)O,Zr,10.66735,7.46179,10.66732
GERWEH,OC(=O)c1cc(cc(c1)C(=O)O)[Si](c1cc(cc(c1)C(=O)O)C(=O)O)(c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,7.4131,3.33606,7.35663
GERWIL,OC(=O)c1cc(cc(c1)C(=O)O)[Si](c1cc(cc(c1)C(=O)O)C(=O)O)(c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.08942,3.92168,5.0267
GERWOR,OC(=O)c1cc(cc(c1)C(=O)O)[Si](c1cc(cc(c1)C(=O)O)C(=O)O)(c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,7.0203,4.1545,7.02026
GERXEJ,Cc1cc(ccc1c1ccc(cc1C)C(=O)O)C(=O)O,Th,14.00329,13.16302,14.00329
GESDUF,COc1cc2c(c3ccc(cc3)C(=O)O)c3cc(OC)c(cc3c(c2cc1OC)c1ccc(cc1)C(=O)O)OC,Co,7.53118,7.2979,7.53118
GESFEQ,OC(=O)c1cccc(n1)C(=O)O,Gd,3.48261,1.04633,3.47898
GETWEJ,OC(=O)c1ccc(cc1)c1nnn[nH]1,Pb,2.52525,1.14514,2.51516
GETWUZ,Nc1ccc(cc1)c1nnn[nH]1,Zn,2.30312,1.24126,1.65772
GETXAG,Nc1ccc(cc1)c1nnn[nH]1,Co,3.32575,2.59769,3.2349
GETXAG01,Nc1ccc(cc1)c1nnn[nH]1,Co,3.33381,2.62682,3.32786
GEVKID,OC(=O)[C@@H]1CC[C@H](CC1)C(=O)O,Cd,2.75441,1.32477,2.49303
GEVMEA,OC(=O)c1cccc(n1)C(=O)O,Nd,3.61165,1.22144,2.02871
GEVMEA01,OC(=O)c1cccc(n1)C(=O)O,Nd,3.53598,1.08312,3.53598
GEVVUB,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cr,11.33381,5.45023,11.31038
GEVWAI,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cr,12.82241,6.859,12.82241
GEVWUC,OC(=O)c1cc(cc(c1)N(=O)=O)C(=O)O,In,4.9606,3.36948,4.85458
GEVXAI,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Gd,3.26591,2.39225,3.26591
GEVXAI01,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Gd,3.34098,2.38287,3.31853
GEVXIQ,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Gd,3.32962,2.79323,3.32962
GEYLEE,CSSc1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.51788,3.06139,4.49167
GEZRIP,OC(=O)c1cc(O)c(c(c1)O)O,Ca,3.34069,1.56179,3.33413
GIBWOE,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,1.86075,0.98892,1.86075
GICXAU,OC(=O)c1cc(nn1Cc1ccc(cc1)C(=O)O)C(=O)O,Eu,4.45725,3.93722,4.45725
GICXIB,OC=O,Zn,4.47887,2.28914,4.46268
GICXIB01,OC=O,Zn,4.4124,2.30919,4.4124
GICXIB02,OC=O,Zn,4.34529,2.32199,4.32263
GICYIC,OC(=O)c1cccc(c1c1c(cccc1C(=O)O)C(=O)O)C(=O)O,La,3.99582,1.6575,3.98898
GIGGAH,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.49697,7.49926,15.48353
GIGGEL,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.23594,7.50436,15.21285
GIGWID,OC(=O)COc1ccc(cc1)OCC(=O)O,Pr,2.92485,1.86615,2.91716
GIGWID01,OC(=O)COc1ccc(cc1)OCC(=O)O,Pr,2.95225,1.86659,2.86813
GIJLIX,OC(=O)c1cc(cc(c1)c1cc(ccc1C(=O)O)C(=O)O)c1cc(ccc1C(=O)O)C(=O)O,Cd,9.79899,7.14986,9.79186
GIKMOD,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,2.97252,2.24305,2.97252
GIKMOD01,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,2.88286,2.265,2.88286
GIKMOD02,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.05614,2.50185,3.02262
GIKMOD03,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.05199,2.50117,2.97924
GIKMOD04,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.05646,2.52438,3.00492
GIKMOD05,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.0649,2.52641,3.03215
GIKMOD06,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.08766,2.5133,3.07332
GIKMOD07,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.08766,2.5133,3.07332
GIKMOD08,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.09092,2.48625,3.07491
GIKMOD09,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.09944,2.47119,3.07051
GIKMOD10,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.1128,2.48082,3.07978
GIKMOD11,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.09628,2.45958,3.06231
GIKMOD12,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.10341,2.48321,3.0831
GILYUY,OC(=O)c1ccc(cc1)n1nnc(c1)c1ccc(cn1)C(=O)O,Eu,7.44664,6.62063,7.42976
GIMBIN,n1ccc(cc1)c1ccncc1,Mn,1.71724,1.00846,1.43105
GIMBIN02,n1ccc(cc1)c1ccncc1,Mn,1.72282,1.05126,1.4562
GIMBIN05,n1ccc(cc1)c1ccncc1,Mn,1.6993,1.02251,1.44401
GIMSUS,OC(=O)c1ccncc1,Cd,4.94182,3.17204,4.94182
GINDAL,OC(=O)c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,6.00638,3.24761,5.98195
GINHOD,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Mn,11.71997,7.00747,11.71997
GINLEX,OC(=O)c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,9.1852,7.72804,9.1852
GINTUT,OC(=O)c1cc(cc(c1)P(=O)(O)O)C(=O)O,Cu,2.62526,1.24242,2.61783
GIPFAP,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c2c(c1)c1cc(cc(c1[nH]2)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zr,13.93094,9.9692,13.93094
GIQHAQ,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cd,14.5081,14.40849,14.5081
GIRXUC,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.10743,2.60783,4.10743
GISMAY,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Zn,7.56113,5.5145,7.12706
GISNED,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Zn,16.8836,10.6118,16.8836
GITBUI,OC(=O)c1cc[n+](cc1)[O-],Mn,2.18943,1.42438,2.18943
GITTEJ,c1ncc[nH]1,Zn,7.05119,2.14993,6.84466
GITTIN,O=N(=O)c1ncc[nH]1,Co,11.24192,3.73006,11.24192
GITTOT,[C]c1ncc[nH]1,Co,11.41484,3.34486,11.41484
GITTOT01,[C]c1ncc[nH]1,Co,11.40103,3.36839,11.40103
GITTOT02,[C]c1ncc[nH]1,Co,11.36753,3.29448,11.36753
GITVAH,O=N(=O)c1ncc[nH]1,Zn,8.75698,4.92208,8.10192
GITVIP,Clc1[nH]cnc1Cl,Zn,17.00426,5.45561,17.00426
GITWIQ,O=N(=O)c1ncc[nH]1,Zn,5.04877,3.97632,4.83376
GIVVUF,OC(=O)c1cc(cc(c1)C(=O)O)N1c2ccccc2S(=O)(=O)c2c1cccc2,Cu,4.60212,1.66955,4.56321
GIVWAM,OC(=O)c1cc(cc(c1)C(=O)O)N1c2ccccc2S(=O)(=O)c2c1cccc2,Cu,4.79455,1.63239,4.77294
GIWFUP,OC(=O)c1cc(OCc2ccccc2)cc(c1)C(=O)O,Co,2.90389,1.23644,2.62442
GIWFUP01,OC(=O)c1cc(OCc2ccccc2)cc(c1)C(=O)O,Co,2.88124,1.24051,2.39607
GIWMAD,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,In,6.70684,5.45213,6.70684
GIWYIX,OC(=O)c1cc(ccc1c1cccnc1)C(=O)O,Cd,2.88742,1.13555,2.67181
GIXTUF,OC(=O)c1cc(Sc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cd,14.93891,14.2311,14.93891
GIYTOY,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Cd,4.29102,2.96323,4.29102
GIYTUE,OC(=O)c1cc(nc(c1)C(=O)O)C(=O)O,Cd,2.67042,0.84018,2.67042
GIZJUV,Clc1[nH]cnc1Cl,Zn,3.1406,1.97294,3.1406
GIZVER,OC(=O)c1cc(Cc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Co,3.30546,2.8856,3.30514
GIZXET,OC(=O)c1c2ccccc2c(c2c1cccc2)C(=O)O,Zn,4.75858,3.81827,4.69362
GOBXAY,OC(=O)c1ccc(cc1)C(=O)O,Ce,2.9849,1.50123,2.9743
GOCTID,OC(=O)c1ccc(cc1)C(=O)O,In,1.77877,1.22006,1.76129
GOKKIA,OC=O,Mn,4.99036,2.1699,4.05061
GOQSIQ,c1ncc[nH]1,Zn,8.1775,6.03183,8.0414
GOQTIR,OC(=O)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)C(=O)O,Cd,4.14053,2.7598,4.14053
GOQXAN,OC[C@@H](C(=O)O)NCc1ccncc1,Cd,4.3302,3.41498,4.29759
GOSDEZ,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,8.09273,5.50812,7.88104
GOSDUP,OC(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,6.14285,4.29841,5.63645
GOTNEK,OC(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)O,Dy,5.79703,4.51493,5.77964
GOVSER,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=C(c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,7.93316,7.38007,7.93316
GOVWOF,OC(=O)c1cc(OCc2c(COc3cc(cc(c3)C(=O)O)C(=O)O)c(COc3cc(cc(c3)C(=O)O)C(=O)O)c(c(c2COc2cc(cc(c2)C(=O)O)C(=O)O)COc2cc(cc(c2)C(=O)O)C(=O)O)COc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Mn,15.01159,7.8901,15.01159
GOWHOR,OC(=O)c1ccc(cc1)c1cncc(n1)c1ccc(cc1)C(=O)O,Mg,2.33035,1.48044,2.31896
GOXBOM,n1ccn(c1)c1cccc(c1)c1[nH]nnn1,Cd,3.3405,0.96875,3.3405
GOXGAD,OC(=O)c1cc(ccc1C(=O)O)Oc1cc(cc(c1)C(=O)O)C(=O)O,Cd,3.85922,1.44444,3.85922
GOXZIE,OC(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)O,Cu,2.83698,1.162,2.64343
GOYLUB,OC(=O)c1ccc(cc1)C(=O)O,Cd,2.89911,1.38465,2.88786
GOYPAN,OC=O,Co,3.85595,2.62604,3.83887
GOYPER,OC=O,Fe,3.86862,2.68927,3.85387
GOZMIT,OC(=O)c1ccc(c(n1)c1nc(ccc1O)C(=O)O)O,La,1.84838,1.02484,1.84838
GUCHUJ,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Cu,4.6187,3.46778,4.6187
GUDCIT,OC(=O)c1cc(NCc2ccccc2)cc(c1)C(=O)O,Zn,3.01566,1.10195,2.10376
